_id,articleId,customerName,isCategory,nGramCnt,origCount,origSentence,scores.betweeness,scores.closeness,scores.degree,scores.fromBegScore,scores.isInTag-a,scores.isInTag-b,scores.isInTag-h1,scores.isInTag-h2,scores.isInTag-h3,scores.isInTag-h4,scores.isInTag-h5,scores.isInTag-h6,scores.isInTag-i,scores.isInTag-strong,scores.isInTitle,scores.load,scores.originalPhrase,scores.relDocsRatio,scores.relTermsRatio,scores.relVsIrrelDocs,scores.relVsIrrelTerms,scores.relevance,stem,stemCount,termOccurrence
5ac21f73fffa760008742149,115630,MIT_AthleticTrainers,0,2,4,sports medicine,,,0.803212851,0.945141282,,,,,,,,,,,,,sports medicine,0.780293758,0.813253012,3.551532033,4.35483871,0.917338,sport medicin,4,3
5ac21f74fffa76000874214f,115630,MIT_AthleticTrainers,0,2,,Athletic Trainer,,,,0.983184011,,,,,,,,,,,,,,0.602995486,0.73492667,1.518863049,2.772540984,0.796268,athlet trainer,,2
5ac21f74fffa760008742151,115630,MIT_AthleticTrainers,0,2,,Athletic Training,,,,0.723363198,,,,,,,,,,1,,,,0.619864237,0.729938543,1.630639098,2.702860858,0.896835,athlet train,,2
5ac21f75fffa760008742152,115630,MIT_AthleticTrainers,0,2,,Ohio University,,,,0.730944176,,,,,,,,,,,,,,0.5,0.571428571,1,1.333333333,0.533973,ohio univers,,2
5ac21f75fffa760008742153,115630,MIT_AthleticTrainers,0,2,,Ohio coaches,,,,0.678015162,,,,,,,,,,,,,,0.5,0.5,1,1,0.532329,ohio coach,,2
5ac21f75fffa760008742154,115630,MIT_AthleticTrainers,0,2,,Southeast Ohio,,,,0.743625086,,,,,,,,,,,,,,1,1,1,1,0.534318,southeast ohio,,2
5ac21f76fffa760008742155,115630,MIT_AthleticTrainers,0,2,,Todd Sabol,,,,0.984838043,,,,,,,,,,,1,,,1,1,1,1,0.670394,todd sabol,,2
5ac21f76fffa760008742156,115630,MIT_AthleticTrainers,0,2,,life events,,,,0.909855272,,,,,,,,,,1,,,,0.5625,0.611111111,1.285714286,1.571428571,0.546479,life event,,2
5ac21f76fffa760008742157,115630,MIT_AthleticTrainers,0,1,,people,0.083937034,1.046740152,0.642570281,0.600964852,,,,,,,,,,,,0.083937034,people,0.441491955,0.422139472,0.790484505,0.730521383,0.536211,peopl,,2
5ac21f94fffa760008742199,115638,MIT_AthleticTrainers,0,2,1,NFL players,0.166583375,,1.049475262,0.85261194,,,,,,,,,,,,0.166583375,NFL players,0.757062147,0.788,3.11627907,3.716981132,,nfl player,2,2
5ac21f94fffa76000874219b,115638,MIT_AthleticTrainers,0,2,,Bountygate scandal,,,,0.093017058,,,,,,,,,,,,,,0,0,0,0,0.371396,bountyg scandal,,2
5ac21f94fffa76000874219c,115638,MIT_AthleticTrainers,0,3,,Dr. Allen Sills,0.194497346,,1.1994003,0.557835821,,,,,,,,,,,,0.194497346,Dr. Allen Sills,1,1,1,1,0.437026,dr allen sill,,2
5ac21f95fffa76000874219d,115638,MIT_AthleticTrainers,0,2,,Fox Sports,,,1.499250375,0.901918977,,,,,,,,,,,,,Fox Sports,0.257142857,0.303571429,0.346153846,0.435897436,0.377846,fox sport,,2
5ac21f95fffa76000874219e,115638,MIT_AthleticTrainers,0,2,,League data,,,,0.864072495,,,,,,,,,,,,,,,,,,0.396324,leagu data,,2
5ac21f95fffa76000874219f,115638,MIT_AthleticTrainers,0,3,,New Orleans Saints,,,,0.099413646,1,,,,,,,,,,,,,0.56097561,0.591836735,1.277777778,1.45,0.416781,new orlean saint,,2
5ac21f95fffa7600087421a0,115638,MIT_AthleticTrainers,0,2,,President Trump,,,1.1994003,0.076226013,,,,,,,,,,,,,President Trump,0.076923077,0.052631579,0.083333333,0.055555556,0.366533,presid trump,,2
5ac21f95fffa7600087421a1,115638,MIT_AthleticTrainers,0,3,,Thursday Night Injuries,,,,0,,,,,,,,,,,1,,,,,,,0.77414,thursdai night injuri,,2
5ac21f95fffa7600087421a2,115638,MIT_AthleticTrainers,0,2,,Thursday games,,,,0.635394456,,,,,,,,,,,,,,0.533333333,0.523809524,1.142857143,1.1,0.43644,thursdai game,,2
5ac21f96fffa7600087421a3,115638,MIT_AthleticTrainers,0,2,,Thursday night,,,,0.988272921,,,,,,,,,,,1,,,0.412844037,0.372262774,0.703125,0.593023256,0.966846,thursdai night,,2
5ac21f96fffa7600087421a4,115638,MIT_AthleticTrainers,0,1,,comments,,,,0.9445629,,,,,,,,,,,,,,0.412718204,0.44491169,0.702760085,0.801515152,0.313524,comment,,2
5ac21f96fffa7600087421a5,115638,MIT_AthleticTrainers,0,3,,commissioner Roger Goodell,,,1.1994003,0.960287846,,,,,,,,,,,,,commissioner Roger Goodell,0.53125,0.529411765,1.133333333,1.125,0.583213,commission roger goodel,,2
5ac21f96fffa7600087421a6,115638,MIT_AthleticTrainers,0,1,,league,0.214307261,1.955543967,1.499250375,0.92510661,,,,,,,,,,,,0.214307261,league,0.465777262,0.397985901,0.871878393,0.661090666,0.433581,leagu,,2
5ac21f96fffa7600087421a7,115638,MIT_AthleticTrainers,0,2,,police brutality,,,,0.055703625,,,,,,,,,,,,,,0.25,0.2,0.333333333,0.25,0.372103,polic brutal,,2
5ac21f97fffa7600087421a8,115638,MIT_AthleticTrainers,0,1,,rise,,,1.1994003,0.99466951,,,,,,,,,,,1,,rise,0.385869565,0.368863955,0.628318584,0.584444444,0.324584,rise,,2
5ac21f97fffa7600087421a9,115638,MIT_AthleticTrainers,0,1,,season,0.149474812,1.955543967,1.499250375,0.877132196,,,,,,,,,,,,0.149474812,season,0.440881205,0.359662765,0.788528678,0.561677106,0.347871,season,,2
5ac21f97fffa7600087421aa,115638,MIT_AthleticTrainers,0,1,,time,0.214307261,,1.049475262,0.787046908,,,,,,,,,,,,0.214307261,time,0.454479154,0.448318751,0.833110517,0.812640908,0.324045,time,,2
5ac21f98fffa7600087421ab,115638,MIT_AthleticTrainers,0,2,,workplace misconduct,,,,0.168176972,,,,,,,,,,,,,,,,,,0.36404,workplac misconduct,,2
5ac21f6afffa76000874212b,115640,MIT_AthleticTrainers,1,2,1,youth sports,,,,0.639853748,,,,,,,,,,,,,,0.854077253,0.916129032,5.852941176,10.92307692,0.674396,youth sport,1,3
5ac21f6afffa76000874212c,115640,MIT_AthleticTrainers,0,2,2,sports concussions,,,,0.784277879,,,,,,,,,,,,,,0.942675159,0.949494949,16.44444444,18.8,0.900911,sport concuss,2,3
5ac21f6afffa76000874212d,115640,MIT_AthleticTrainers,0,2,2,youth athletes,0.089006841,1.341158084,0.931315483,0.621572212,,,,,,,,,,,,0.089006841,youth athletes,0.858267717,0.865591398,6.055555556,6.44,0.742437,youth athlet,2,3
5ac21f6afffa76000874212e,115640,MIT_AthleticTrainers,1,2,1,player safety,,,,0.932561446,,,,,,,,,,,,,,0.925925926,0.907894737,12.5,9.857142857,0.650975,player safeti,1,3
5ac21f6afffa76000874212f,115640,MIT_AthleticTrainers,1,2,1,brain damage,,,,0.735730246,,,,,,,,,,,,,,0.858695652,0.861111111,6.076923077,6.2,,brain damag,1,2
5ac21f6bfffa760008742130,115640,MIT_AthleticTrainers,0,3,,Harvard Law School,0.090363653,1.320576251,,0.010156409,,,,,,,,,,,,0.090363653,Harvard Law School,0,0,0,0,0.723223,harvard law school,,2
5ac21f6bfffa760008742131,115640,MIT_AthleticTrainers,0,2,,New York,,,1.164144354,0.924030063,,,,,,,,,,,,,New York,0.36382755,0.359564939,0.571900826,0.561438561,0.648969,new york,,2
5ac21f6bfffa760008742132,115640,MIT_AthleticTrainers,0,2,,collision sports,,,,0.759293114,,,,,,,,,,,,,,0.926829268,0.941176471,12.66666667,16,0.883287,collis sport,,2
5ac21f6bfffa760008742133,115640,MIT_AthleticTrainers,0,2,,youth football,,1.206984866,,0.876701198,,,,,,,,,,,,,youth football,0.796610169,0.82010582,3.916666667,4.558823529,0.707355,youth footbal,,2
5ac21f6bfffa760008742134,115640,MIT_AthleticTrainers,0,2,,youth obesity,,,,0.123705058,,,,,,,,,,,,,,0,0,0,0,0.634547,youth obes,,2
5ac21f5dfffa760008742101,115655,MIT_AthleticTrainers,0,3,1,Athletic Trainers Association,,,,0.532418953,,,,,,,,,,,,,,0.869649805,0.872340426,6.671641791,6.833333333,0.409848,athlet trainer associ,1,2
5ac21f5dfffa760008742102,115655,MIT_AthleticTrainers,0,2,,Joe Cunnane,7.916355489,14.36444653,9.615384615,0.627182045,,,,,,,,,,,,7.916355489,Joe Cunnane,,,,,0.376511,joe cunnan,,2
5ac21f6dfffa760008742135,115665,MIT_AthleticTrainers,0,3,1,high school athletes,,,,0.116599972,,,,,,,,,,,,,,0.792253521,0.800959233,3.813559322,4.024096386,0.824641,high school athlet,1,2
5ac21f6efffa760008742136,115665,MIT_AthleticTrainers,0,2,1,Sports Seasons,,,,0,,,,,,,,,,,1,,,0.877777778,0.893203883,7.181818182,8.363636364,0.686026,sport season,2,2
5ac21f6ffffa760008742137,115665,MIT_AthleticTrainers,0,1,,Athletes,0.075884049,1.066105813,0.834028357,0.725265627,,,,,,,,,,,,0.075884049,Athletes,0.559528153,0.733049884,1.270292656,2.746018227,0.958865,athlet,,2
5ac21f6ffffa760008742138,115665,MIT_AthleticTrainers,0,3,,Brattain Sports Performance,,,,0.231406099,,,,,,,,,,,,,,1,1,1,2,0.89785,brattain sport perform,,2
5ac21f70fffa760008742139,115665,MIT_AthleticTrainers,0,1,,Conditioning,0.079921916,1.227725614,1.084236864,0.39837174,,,,,,,,,,1,,0.079921916,conditioning,0.536920223,0.579874929,1.159455128,1.380243572,0.800543,condit,,2
5ac21f71fffa76000874213b,115665,MIT_AthleticTrainers,0,3,,General Prepatory Phase,,,,0.467503795,,,,,,,,,,,,,,,,,,0.694704,gener prepatori phase,,2
5ac21f72fffa76000874213e,115665,MIT_AthleticTrainers,0,2,,High School,,,,0.102939147,1,,,,,,,,,,,,,0.59264352,0.623277531,1.454852321,1.654474002,0.862422,high school,,2
5ac21f72fffa760008742140,115665,MIT_AthleticTrainers,0,2,,Mental State,,,,0.753277218,,,,,,,,,,1,,,,0.473684211,0.476190476,0.9,0.909090909,0.710749,mental state,,2
5ac21f72fffa760008742142,115665,MIT_AthleticTrainers,0,2,,New Orleans,,,0.667222686,0.227128467,,,,,,,,,,,,,New Orleans,0.41221374,0.429906542,0.701298701,0.754098361,0.691629,new orlean,,2
5ac21f72fffa760008742144,115665,MIT_AthleticTrainers,0,2,,Nick Brattain,,,,0.235545743,,,,,,,,,,,,,,1,1,1,1,0.630484,nick brattain,,2
5ac21f73fffa760008742146,115665,MIT_AthleticTrainers,0,2,,conditioning requirements,,0.917431193,0.917431193,0.813164068,,,,,,,,,,,,,conditioning requirements,0.666666667,0.666666667,2,2,0.701024,condit requir,,2
5ac21f73fffa760008742148,115665,MIT_AthleticTrainers,0,2,,hip extension,0.054720057,,0.834028357,0.537463778,,,,,,,,,,,,0.054720057,hip extension,0.708333333,0.677419355,2.428571429,2.1,0.69072,hip extens,,2
5ac21f73fffa76000874214b,115665,MIT_AthleticTrainers,0,2,,school seasons,,,,0.969642611,,,,,,,,,,,,,,0.45,0.409090909,0.818181818,0.692307692,0.641997,school season,,2
5ac21f73fffa76000874214d,115665,MIT_AthleticTrainers,0,2,,strength demands,,0.917431193,0.917431193,0.816199807,,,,,,,,,,,,,strength demands,1,1,1,1,0.660097,strength demand,,2
5ac21f74fffa760008742150,115665,MIT_AthleticTrainers,0,1,,time,0.092870937,0.990600552,0.750625521,0.804470816,,,,,,,,,,,,0.092870937,time,0.454479154,0.448318751,0.833110517,0.812640908,0.649589,time,,2
5ac21f64fffa76000874211b,115676,MIT_AthleticTrainers,0,3,1,athletic training student,,,,0.550110978,,,,,,,,,,,,,,0.796407186,0.843205575,3.911764706,5.377777778,0.625151,athlet train student,1,2
5ac21f64fffa76000874211c,115676,MIT_AthleticTrainers,0,1,, Rochester,0.096050033,1.088618983,0.854700855,0.916339423,,,,,,,,,,,,0.096050033,Rochester,0.347368421,0.317880795,0.532258065,0.466019417,0.80099,rochest,,2
5ac21f64fffa76000874211d,115676,MIT_AthleticTrainers,0,2,,AED certification,,,,0.417790678,,,,,,,,,,,,,,0.714285714,0.714285714,2.5,2.5,0.641652,a certif,,2
5ac21f64fffa76000874211e,115676,MIT_AthleticTrainers,0,1,,AEDs,,1.240899019,0.949667616,0.108417278,,,,,,,,,,1,1,,AED,0.690789474,0.619210978,2.234042553,1.626126126,0.760412,a,,2
5ac21f65fffa76000874211f,115676,MIT_AthleticTrainers,0,3,,Athletics Forrest Karr,0.127103803,,,0.067611405,,,,,,,,,,,,0.127103803,Athletics Forrest Karr,,,,,0.593153,athlet forrest karr,,2
5ac21f65fffa760008742120,115676,MIT_AthleticTrainers,1,2,,Certification courses,0.073120796,1.157690047,1.13960114,0.199248762,,,,,,,,,,,,0.073120796,Certification courses,0.769230769,0.733333333,3.333333333,2.75,0.515511,certif cours,,2
5ac21f65fffa760008742121,115676,MIT_AthleticTrainers,0,2,,NMU Golfer,,,0.759734093,0,,,,,,,,,,,1,,NMU Golfer,,,,,0.680054,nmu golfer,,2
5ac21f65fffa760008742122,115676,MIT_AthleticTrainers,0,3,,NMU Recreational Sport,,,,0.18029708,,,,,,,,,,,,,,,,,,0.707155,nmu recreat sport,,2
5ac21f65fffa760008742123,115676,MIT_AthleticTrainers,0,3,,NMU police vehicles,,,,0.098685334,,,,,,,,,,,,,,,,,,0.717469,nmu polic vehicl,,2
5ac21f65fffa760008742124,115676,MIT_AthleticTrainers,0,2,,Online certification,,,0.949667616,0.151271982,,,,,,,,,,,,,Online certification,1,1,1,1,0.520203,onlin certif,,2
5ac21f66fffa760008742125,115676,MIT_AthleticTrainers,0,3,,President Fritz Erickson,0.127103803,,,0.084343521,,,,,,,,,,,,0.127103803,President Fritz Erickson,,,,,0.588749,presid fritz erickson,,2
5ac21f66fffa760008742126,115676,MIT_AthleticTrainers,0,3,,coach Alex Palmer,0.115007276,1.075802956,,0.659381936,,,,,,,,,,,,0.115007276,coach Alex Palmer,,,,,0.61109,coach alex palmer,,2
5ac21f66fffa760008742127,115676,MIT_AthleticTrainers,0,3,,coach Bob Bastian,,,,0.630356838,,,,,,,,,,,,,,,,,,0.613611,coach bob bastian,,2
5ac21f66fffa760008742128,115676,MIT_AthleticTrainers,0,2,,community members,,,0.759734093,0.209834386,,,,,,,,,,,,,community member,0.425531915,0.408333333,0.740740741,0.690140845,0.523622,commun member,,2
5ac21f66fffa760008742129,115676,MIT_AthleticTrainers,0,1,,situations,0.113924005,1.249562653,0.949667616,0.034488646,,,,,,,,,,,,0.113924005,situation,0.479111111,0.463280294,0.919795222,0.863169897,0.562787,situat,,2
5ac21f67fffa76000874212a,115676,MIT_AthleticTrainers,0,1,,teammates,,,0.854700855,0.718115076,,,,,,,,,,,,,teammates,0.454545455,0.441708907,0.833333333,0.791180285,0.524197,teammat,,2
5ac21f53fffa7600087420e5,115679,MIT_AthleticTrainers,0,3,1,athletic training student,,,,0.54142161,,,,,,,,,,,,,,0.796407186,0.843205575,3.911764706,5.377777778,0.728499,athlet train student,1,2
5ac21f53fffa7600087420e7,115679,MIT_AthleticTrainers,0,2,,AED certification,,,,0.411191396,,,,,,,,,,,,,,0.714285714,0.714285714,2.5,2.5,0.747574,a certif,,2
5ac21f53fffa7600087420e9,115679,MIT_AthleticTrainers,0,1,,AEDs,,1.261261261,0.965250965,0.106704756,,,,,,,,,,1,1,,AED,0.690789474,0.619210978,2.234042553,1.626126126,0.867738,a,,2
5ac21f53fffa7600087420ec,115679,MIT_AthleticTrainers,0,3,,Athletics Forrest Karr,0.131311436,,,0.066543438,,,,,,,,,,,,0.131311436,Athletics Forrest Karr,,,,,0.695941,athlet forrest karr,,2
5ac21f54fffa7600087420ee,115679,MIT_AthleticTrainers,0,2,,Avery Rochester,,,,0.904889934,,,,,,,,,,1,,,,,,,,0.63416,averi rochest,,2
5ac21f54fffa7600087420f0,115679,MIT_AthleticTrainers,1,2,,Certification courses,0.07554138,1.176686891,1.158301158,0.196101496,,,,,,,,,,,,0.07554138,Certification courses,0.769230769,0.733333333,3.333333333,2.75,0.617175,certif cours,,2
5ac21f54fffa7600087420f2,115679,MIT_AthleticTrainers,0,2,,NMU Golfer,,,,0.996975298,,,,,,,,,,,1,,,,,,,0.786605,nmu golfer,,2
5ac21f54fffa7600087420f5,115679,MIT_AthleticTrainers,0,3,,NMU Recreational Sport,,,,0.177449168,,,,,,,,,,,,,,,,,,0.813486,nmu recreat sport,,2
5ac21f54fffa7600087420f6,115679,MIT_AthleticTrainers,0,3,,NMU police vehicles,,,,0.097126533,,,,,,,,,,,,,,,,,,0.823968,nmu polic vehicl,,2
5ac21f55fffa7600087420f8,115679,MIT_AthleticTrainers,0,2,,Online certification,,,0.965250965,0.148882541,,,,,,,,,,,,,Online certification,1,1,1,1,0.621925,onlin certif,,2
5ac21f55fffa7600087420f9,115679,MIT_AthleticTrainers,0,3,,President Fritz Erickson,0.131311436,,,0.083011259,,,,,,,,,,,,0.131311436,President Fritz Erickson,,,,,0.69142,presid fritz erickson,,2
5ac21f55fffa7600087420fb,115679,MIT_AthleticTrainers,0,1,,Rochester,0.099229664,1.106482422,0.868725869,0.903881701,,,,,,,,,,1,,0.099229664,Rochester,0.347368421,0.317880795,0.532258065,0.466019417,0.879499,rochest,,2
5ac21f55fffa7600087420fc,115679,MIT_AthleticTrainers,0,3,,coach Alex Palmer,0.118814467,1.093456093,,0.64896656,,,,,,,,,,,,0.118814467,coach Alex Palmer,,,,,0.714557,coach alex palmer,,2
5ac21f55fffa7600087420fd,115679,MIT_AthleticTrainers,0,3,,coach Bob Bastian,,,,0.620399933,,,,,,,,,,,,,,,,,,0.716775,coach bob bastian,,2
5ac21f56fffa7600087420fe,115679,MIT_AthleticTrainers,0,2,,community members,,,0.772200772,0.206519913,,,,,,,,,,,,,community member,0.425531915,0.408333333,0.740740741,0.690140845,0.625461,commun member,,2
5ac21f56fffa7600087420ff,115679,MIT_AthleticTrainers,0,1,,situations,0.117695335,1.27006706,0.965250965,0.033943875,,,,,,,,,,,,0.117695335,situation,0.479111111,0.463280294,0.919795222,0.863169897,0.665855,situat,,2
5ac21f56fffa760008742100,115679,MIT_AthleticTrainers,0,1,,teammates,,,0.868725869,0.706771971,,,,,,,,,,,,,teammates,0.454545455,0.441708907,0.833333333,0.791180285,0.626787,teammat,,2
5ac21f50fffa7600087420d4,115682,MIT_AthleticTrainers,0,2,1,Sports Medicine,,,,0.6592667,1,,,,,,,,,,,,,0.780293758,0.813253012,3.551532033,4.35483871,,sport medicin,1,2
5ac21f50fffa7600087420d6,115682,MIT_AthleticTrainers,1,2,1,overuse injuries,,,,0.766147664,,,,,,,,,,,,,,0.859813084,0.884848485,6.133333333,7.684210526,,overus injuri,1,2
5ac21f51fffa7600087420d8,115682,MIT_AthleticTrainers,0,2,,Athletic Training,,,,0.779708689,,,,,,,,,,,,,,0.619864237,0.729938543,1.630639098,2.702860858,0.510522,athlet train,,2
5ac21f51fffa7600087420d9,115682,MIT_AthleticTrainers,0,3,,Castle High School,,0.892414838,,0.819889503,,,,,,,,,,,,,Castle High School,,,,,0.606548,castl high school,,2
5ac21f51fffa7600087420db,115682,MIT_AthleticTrainers,0,2,,Community Fights,,,,0,,,,,,,,,,,1,,,,,,,0.517408,commun fight,,2
5ac21f51fffa7600087420dc,115682,MIT_AthleticTrainers,0,2,,Hawaii time,,,,0.97679558,,,,,,,,,,1,,,,0,0,0,0,0.533503,hawaii time,,2
5ac21f52fffa7600087420de,115682,MIT_AthleticTrainers,0,3,,Kaiser High School,,,,0.515118031,,,,,,,,,,,,,,,,,,0.591926,kaiser high school,,2
5ac21f52fffa7600087420df,115682,MIT_AthleticTrainers,0,3,,Kalaheo High School,,,,0.378302361,,,,,,,,,,,,,,,,,,0.586461,kalaheo high school,,2
5ac21f52fffa7600087420e0,115682,MIT_AthleticTrainers,0,2,,Linda Okita,,,,0.466197891,,,,,,,,,,,,,,,,,,0.507958,linda okita,,2
5ac21f52fffa7600087420e2,115682,MIT_AthleticTrainers,0,1,,Marathons,0.044003491,0.924882148,0.677506775,0,,,,,,,,,,,1,0.044003491,marathon,0.325699746,0.27221172,0.483018868,0.374025974,0.535387,marathon,,2
5ac21f53fffa7600087420e4,115682,MIT_AthleticTrainers,0,2,,Miyuu Handa,,,,0.392164741,,,,,,,,,,,,,,,,,,0.731566,miyuu handa,,2
5ac21f53fffa7600087420e6,115682,MIT_AthleticTrainers,0,2,,Nate Carlson,,,,0.973681567,,,,,,,,,,,,,,,,,,0.646122,nate carlson,,2
5ac21f53fffa7600087420e8,115682,MIT_AthleticTrainers,0,3,,Senator Will Espero,,,,0.926368659,,,,,,,,,,,,,,,,,,0.508399,senat will espero,,2
5ac21f53fffa7600087420eb,115682,MIT_AthleticTrainers,0,2,,age groups,,,0.609756098,0.215469613,,,,,,,,,,,,,age group,0.538461538,0.514285714,1.166666667,1.058823529,0.5062,ag group,,2
5ac21f54fffa7600087420ed,115682,MIT_AthleticTrainers,0,2,,age parameters,0.039134629,0.933930225,0.81300813,0.64841788,,,,,,,,,,,,0.039134629,age parameters,,,,,0.508998,ag paramet,,2
5ac21f54fffa7600087420f1,115682,MIT_AthleticTrainers,0,2,,distance races,,,,0.644801607,,,,,,,,,,,,,,0.115384615,0.172413793,0.130434783,0.208333333,0.593176,distanc race,,2
5ac21f54fffa7600087420f3,115682,MIT_AthleticTrainers,0,2,,senate hearing,,,,0.874334505,1,,,,,,,,,,,,,,,,,0.507536,senat hear,,2
5ac21f4bfffa7600087420c8,115699,MIT_AthleticTrainers,1,1,,TUT,0.254424532,1.810862039,1.734104046,0.710585225,,,,,,,,,,,,0.254424532,TUT,,,,,0.328447,tut,,2
5ac21f4bfffa7600087420c9,115699,MIT_AthleticTrainers,0,1,,Tension,0.254424532,1.810862039,1.734104046,0.874320435,,,,,,,,,,,1,0.254424532,tension,0.466981132,0.460567823,0.876106195,0.85380117,0.569094,tension,,2
5ac21f4cfffa7600087420ca,115699,MIT_AthleticTrainers,0,1,,Time,0.278974267,1.887593482,1.734104046,0.877838184,,,,,,,,,,,1,0.278974267,time,0.454479154,0.448318751,0.833110517,0.812640908,0.902878,time,,2
5ac21f4dfffa7600087420cb,115699,MIT_AthleticTrainers,0,2,,William Graves,,,,0.018548129,,,,,,,,,,,,,,0.5,0.5,1,1,0.40919,william grave,,2
5ac21f4dfffa7600087420cc,115699,MIT_AthleticTrainers,0,1,,action,,,1.734104046,0.586184842,,,,,,,,,,,,,action,0.468304279,0.453445555,0.880774963,0.829643888,0.323825,action,,2
5ac21f4efffa7600087420cd,115699,MIT_AthleticTrainers,0,1,,average,,,,0.649184522,,,,,,,,,,,,,,0.450163399,0.428430405,0.81872214,0.749568221,0.323342,averag,,2
5ac21f4efffa7600087420ce,115699,MIT_AthleticTrainers,0,2,,bicep muscles,0.21053258,1.604380091,1.541425819,0.470418932,,,,,,,,,,,,0.21053258,bicep muscles,0.5,0.5,1,1,0.450003,bicep muscl,,2
5ac21f4efffa7600087420cf,115699,MIT_AthleticTrainers,0,2,,breaking levels,,1.681555439,,0.189638631,,,,,,,,,,,,,breaking levels,0,0,0,0,0.406087,break level,,2
5ac21f4efffa7600087420d0,115699,MIT_AthleticTrainers,0,1,,chances,,,,0.97537576,,,,,,,,,,,,,,0.402645114,0.383913292,0.67404674,0.623148148,0.328821,chanc,,2
5ac21f4ffffa7600087420d1,115699,MIT_AthleticTrainers,0,1,,conditioning,,,,0.693316278,,,,,,,,,,,,,,0.536920223,0.579874929,1.159455128,1.380243572,0.322763,condit,,2
5ac21f4ffffa7600087420d2,115699,MIT_AthleticTrainers,0,1,,fan,,,,0.968340262,,,,,,,,,,,,,,0.343201754,0.335048232,0.522537563,0.503868472,0.32683,fan,,2
5ac21f4ffffa7600087420d3,115699,MIT_AthleticTrainers,0,1,,information,,,1.541425819,0.075791493,,,,,,,,,,,,,information,0.459011164,0.441856233,0.848466981,0.791653081,0.322801,inform,,2
5ac21f50fffa7600087420d5,115699,MIT_AthleticTrainers,0,1,,muscles,0.278974267,1.887593482,1.541425819,0.776782859,,,,,,,,,,,,0.278974267,muscles,0.570486815,0.619639726,1.328217237,1.629086337,0.602911,muscl,,2
5ac21f51fffa7600087420d7,115699,MIT_AthleticTrainers,0,1,,number,0.10787005,,,0.730412536,,,,,,,,,,,,0.10787005,number,0.485059353,0.500757576,0.941971383,1.003034901,0.3247,number,,2
5ac21f51fffa7600087420da,115699,MIT_AthleticTrainers,0,1,,person,0.10266253,,1.348747592,0.829549089,,,,,,,,,,,,0.10266253,person,0.43610482,0.427628056,0.773379231,0.747115684,0.32382,person,,2
5ac21f52fffa7600087420dd,115699,MIT_AthleticTrainers,0,1,,practice,0.254424532,1.887593482,1.734104046,0.75823473,,,,,,,,,,,,0.254424532,practice,0.553168921,0.555605787,1.237982196,1.250254323,0.324782,practic,,2
5ac21f52fffa7600087420e1,115699,MIT_AthleticTrainers,0,1,,reps,,,,0.727214583,,,,,,,,,,,,,,0.399463807,0.307692308,0.665178571,0.444444444,0.440165,rep,,2
5ac21f53fffa7600087420e3,115699,MIT_AthleticTrainers,0,1,,results,0.108613981,1.83044316,1.734104046,0.675087944,,,,,,,,,,,,0.108613981,results,0.590841511,0.618658791,1.444040698,1.622323462,0.35187,result,,2
5ac21f53fffa7600087420ea,115699,MIT_AthleticTrainers,0,1,,sets,,,,0.628397825,,,,,,,,,,,,,,0.437444279,0.404220779,0.77760169,0.678474114,0.324098,set,,2
5ac21f54fffa7600087420ef,115699,MIT_AthleticTrainers,0,1,,strategy,,,,0.500799488,,,,,,,,,,,,,,0.477375566,0.463933181,0.913419913,0.865439093,0.324623,strategi,,2
5ac21f54fffa7600087420f4,115699,MIT_AthleticTrainers,0,1,,things,0.098198942,,,0.986568596,,,,,,,,,,,,0.098198942,things,0.4345898,0.426267281,0.768627451,0.742971888,0.350233,thing,,2
5ac21f55fffa7600087420f7,115699,MIT_AthleticTrainers,0,1,,users,0.108613981,1.83044316,1.734104046,0.556124081,,,,,,,,,,,,0.108613981,users,0.376470588,0.347050754,0.603773585,0.531512605,0.323667,user,,2
5ac21f55fffa7600087420fa,115699,MIT_AthleticTrainers,0,1,,weights,0.150274139,2.264952224,1.926782274,0.859929645,,,,,,,,,,,,0.150274139,weights,0.457440967,0.423977769,0.843117409,0.736044108,0.995421,weight,,2
5ac21f38fffa7600087420b0,115716,MIT_AthleticTrainers,0,2,,Dan DeFigio,,,0.563607085,0.945267671,1,,,,,,,,,,,,Dan DeFigio,,,,,0.45951,dan defigio,,2
5ac21f38fffa7600087420b1,115716,MIT_AthleticTrainers,0,3,,Epsom salt baths,0.12249225,1.191789892,0.644122383,0.651932657,,,,,,,,,,,,0.12249225,Epsom salt baths,1,1,2,5,0.493162,epsom salt bath,,2
5ac21f39fffa7600087420b3,115716,MIT_AthleticTrainers,0,2,,Victoria Lindsay,0.054109394,,,0.879122265,,,,,,,,,,,,0.054109394,Victoria Lindsay,,,,,0.46342,victoria lindsai,,2
5ac21f39fffa7600087420b4,115716,MIT_AthleticTrainers,0,2,,blood pressure,,,,0.931836812,,,,,,,,,,,,,,0.474025974,0.464516129,0.901234568,0.86746988,0.459067,blood pressur,,2
5ac21f39fffa7600087420b5,115716,MIT_AthleticTrainers,0,2,,insulin metabolism,,,,0.930827921,,,,,,,,,,,,,,,,,,0.457067,insulin metabol,,2
5ac21f39fffa7600087420b6,115716,MIT_AthleticTrainers,0,2,,magnesium status,,,,0.749290624,,,,,,,,,,,,,,1,1,1,1,0.658959,magnesium statu,,2
